Customer Id,Account Number,Full Name,Date of Birth,Occupation,Complete Address,Total Income Per Annum,Passport/Gov ID Proof,Is_Flagged,Flag_Type,Flag_Reason,Risk_Category,Risk_Score
CUST839485,3168051873,Rachita Pathak,22-07-1980,Retired / Pensioner,"Flat No. 42B, Dua Chowk, Ville Nagar, Nagaon, Odisha - 138817, India",575411,PAN Card: NPWWL9617O,FALSE,NONE,,CLEAN,15
CUST877462,3011203127,Adweta Dhillon,25-11-2000,Nurse / Healthcare Worker,"Flat No. 1C, Saran Circle, Ville Nagar, Sultan Pur Majra, Gujarat - 562063, India",238318,Passport: F4635160,FALSE,NONE,,CLEAN,13
CUST814852,4362242478,Robert Swaminathan,17-07-1984,Construction Contractor,"Flat No. 47D, Vaidya Path, Ville Nagar, Sikar, Gujarat - 215063, India",633624,Aadhaar Card: XXXX-XXXX-1346,FALSE,NONE,,CLEAN,15
CUST856215,3033453299,Chakrika Merchant,22-06-1978,Architect,"Flat No. 47B, Randhawa Nagar, Ville Nagar, Buxar, Haryana - 740255, India",545814,Passport: Y8531761,FALSE,NONE,,CLEAN,1
CUST378082,374414130,Harinakshi Chopra,12/4/2000,Lawyer,"Flat No. 19B, Handa Ganj, Ville Nagar, Kolhapur, Haryana - 974244, India",4127698,Driving Licence: SP93 20241986436,FALSE,NONE,,CLEAN,10
CUST617000,2118817860,Vanya Zachariah,19-06-1957,Doctor,"Flat No. 31D, Thakkar Nagar, Ville Nagar, Akola, Delhi - 758501, India",6223864,Voter ID: ZVJ1294357,FALSE,NONE,,CLEAN,19
CUST699678,4816555386,Anika Patil,26-01-1960,Government Employee,"Flat No. 33D, Warrior Zila, Ville Nagar, Ahmedabad, Jharkhand - 842133, India",1120875,Driving Licence: GW47 20172078852,FALSE,NONE,,CLEAN,10
CUST416583,1386678822,Ahmad Farouk Al-Zarqawi,28-05-1956,Construction Contractor,"Block 26, Street 140, Pyongyang, North Korea",5500000,Driving Licence: DL-652975085,TRUE,SANCTIONED,UN SDN - Terror financing facilitation,SANCTIONED,83
CUST262062,7179266246,Kashish Patla,20-09-1992,Pharmacist,"Flat No. 45A, Mammen Marg, Ville Nagar, Aurangabad, Punjab - 582860, India",731854,Aadhaar Card: XXXX-XXXX-2909,FALSE,NONE,,CLEAN,4
CUST705912,1576773608,Fitan Narang,3/3/1987,Civil Engineer,"Flat No. 21B, D’Alia Chowk, Ville Nagar, Sirsa, West Bengal - 904819, India",1262008,Voter ID: JMM7944833,FALSE,NONE,,CLEAN,16
CUST859584,4331970246,Vinaya Chowdhury,7/3/2003,Army Personnel,"Flat No. 22C, Sastry Marg, Ville Nagar, Bhilwara, Odisha - 597549, India",1145915,Aadhaar Card: XXXX-XXXX-3224,FALSE,NONE,,CLEAN,15
CUST599938,6250134705,Dakshesh Chopra,5/2/1971,Real Estate Agent,"Flat No. 12C, Rama Circle, Ville Nagar, Khandwa, Jharkhand - 751852, India",1014996,Aadhaar Card: XXXX-XXXX-6146,FALSE,NONE,,CLEAN,13
CUST314154,4117514495,Nimrat Shanker,25-06-1958,Police Officer,"Flat No. 43A, Pathak Circle, Ville Nagar, Ulhasnagar, Madhya Pradesh - 617530, India",1356437,Aadhaar Card: XXXX-XXXX-1579,FALSE,NONE,,CLEAN,5
CUST180244,2367741630,Upkaar Sampath,25-12-1958,Doctor,"Flat No. 47D, Krish Zila, Ville Nagar, Ozhukarai, Maharashtra - 115457, India",5432133,Driving Licence: PD85 20204991522,FALSE,NONE,,CLEAN,9
CUST805703,7193900903,Fiyaz Dhaliwal,6/9/1987,Chartered Accountant,"Flat No. 50C, Solanki Marg, Ville Nagar, Kumbakonam, Bihar - 381356, India",2608612,Passport: F9784296,FALSE,NONE,,CLEAN,10
CUST574548,2883324502,Radha Dixit,6/9/1999,Civil Engineer,"Flat No. 26B, Konda Marg, Ville Nagar, New Delhi, Gujarat - 980817, India",1080175,PAN Card: UFTNU9692Q,FALSE,NONE,,CLEAN,8
CUST231113,3767473978,Wazir Char,8/1/1958,Construction Contractor,"Flat No. 6B, Ramaswamy Nagar, Ville Nagar, Meerut, Maharashtra - 617555, India",959713,PAN Card: IIUZM1519K,FALSE,NONE,,CLEAN,8
CUST227352,6020722321,Kiaan Pall,7/3/1990,Software Engineer,"Flat No. 26C, Gokhale Zila, Ville Nagar, Rajahmundry, Tamil Nadu - 710610, India",1717318,Driving Licence: GV12 20117306580,FALSE,NONE,,CLEAN,6
CUST518084,6541552727,Dayamai Nori,18-09-1981,Lawyer,"Flat No. 7C, Ahuja Path, Ville Nagar, Buxar, Madhya Pradesh - 589131, India",7580920,Aadhaar Card: XXXX-XXXX-5382,FALSE,NONE,,CLEAN,2
CUST496086,2101877453,Anirudh Doshi,4/10/1984,Army Personnel,"Flat No. 32A, Warrior Nagar, Ville Nagar, Kota, Rajasthan - 452287, India",909260,Voter ID: NTI6025126,FALSE,NONE,,CLEAN,16
CUST859282,4143157809,Chasmum Rana,1/9/1981,Restaurant / Hotel Owner,"Flat No. 45A, Deo Path, Ville Nagar, Bhilwara, Delhi - 923073, India",1351739,Aadhaar Card: XXXX-XXXX-2815,FALSE,NONE,,CLEAN,5
CUST996959,4474901240,Daksha Borde,27-09-1987,Teacher / Professor,"Flat No. 2A, Narayan Road, Ville Nagar, Tirunelveli, Andhra Pradesh - 241504, India",551787,PAN Card: BEDWV5575O,FALSE,NONE,,CLEAN,12
CUST269316,8172080174,Dominic Mody,12/6/1968,Doctor,"Flat No. 6A, Nazareth Zila, Ville Nagar, Siwan, West Bengal - 845175, India",3549794,Voter ID: GMG8416290,FALSE,NONE,,CLEAN,19
CUST737058,2714320850,Dhruv Dani,16-03-1973,Import-Export Dealer,"Flat No. 48A, De Street, Ville Nagar, Katihar, Karnataka - 487484, India",5012460,Aadhaar Card: XXXX-XXXX-3509,FALSE,NONE,,CLEAN,2
CUST112703,7332435745,Lavanya Sami,7/10/1978,Lawyer,"Flat No. 27B, Menon Ganj, Ville Nagar, Belgaum, Punjab - 673629, India",2831529,Driving Licence: GX10 20117778014,FALSE,NONE,,CLEAN,0
CUST849014,5935592628,Ojas Mistry,2/3/1963,Doctor,"Flat No. 16D, Batra Nagar, Ville Nagar, Durg, Haryana - 649525, India",5432463,Driving Licence: PJ46 20203996341,FALSE,NONE,,CLEAN,6
CUST604884,4703595147,Advik Vohra,11/9/1975,Lawyer,"Flat No. 30D, Kapur, Ville Nagar, Bhiwani, Karnataka - 975671, India",6461339,Driving Licence: HS50 20249029246,FALSE,NONE,,CLEAN,19
CUST304607,1119631775,Krish Lalla,21-09-1969,Stockbroker,"Flat No. 32D, Rau Path, Ville Nagar, Rewa, Odisha - 535820, India",4420757,Voter ID: MCA4699871,FALSE,NONE,,CLEAN,14
CUST870327,1861324833,Agastya Bassi,7/7/1985,Army Personnel,"Flat No. 31D, Kothari Street, Ville Nagar, Asansol, Andhra Pradesh - 137731, India",520145,Passport: W7293837,FALSE,NONE,,CLEAN,6
CUST738551,5606024775,Adya Sangha,18-03-1981,Government Employee,"Flat No. 50A, Rastogi, Ville Nagar, Durgapur, Himachal Pradesh - 439902, India",660263,Voter ID: AYW6159230,FALSE,NONE,,CLEAN,4
CUST482986,8669661419,Vedhika Vaidya,1/2/1989,Lawyer,"Flat No. 37D, Din Road, Ville Nagar, Bhilai, Gujarat - 902598, India",1862643,PAN Card: MDNYM6526O,FALSE,NONE,,CLEAN,4
CUST831400,835293711,Yatan Doshi,9/8/1967,Restaurant / Hotel Owner,"Flat No. 42A, Sama Circle, Ville Nagar, Haldia, Karnataka - 454466, India",616260,Voter ID: GIT3336875,FALSE,NONE,,CLEAN,14
CUST637373,2633911782,Anthony Nadig,3/6/1984,Travel Agent,"Flat No. 44D, Ramakrishnan Marg, Ville Nagar, Unnao, Jharkhand - 571955, India",1154974,Passport: V1715977,FALSE,NONE,,CLEAN,1
CUST122243,5644780858,Darpan Kuruvilla,8/5/1997,Financial Advisor,"Flat No. 48D, Gokhale Road, Ville Nagar, Pallavaram, Madhya Pradesh - 749871, India",7566458,Aadhaar Card: XXXX-XXXX-1981,FALSE,NONE,,CLEAN,3
CUST777558,2597738775,Viraj Ben,13-08-1989,Business Analyst,"Flat No. 8B, Sachdev Zila, Ville Nagar, Salem, Odisha - 769077, India",1321875,Driving Licence: BX11 20196931561,FALSE,NONE,,CLEAN,20
CUST666452,3495196736,George Sangha,28-03-1957,Import-Export Dealer,"Flat No. 37B, Mishra Path, Ville Nagar, Karnal, Rajasthan - 964745, India",8179431,Voter ID: CKC9411821,FALSE,NONE,,CLEAN,14
CUST541996,312690129,Parth Swaminathan,18-09-1964,Journalist,"Flat No. 47C, Chana Nagar, Ville Nagar, Madanapalle, Odisha - 414608, India",220501,Passport: R1800429,FALSE,NONE,,CLEAN,12
CUST918691,3482203845,Sai Contractor,11/7/1975,Journalist,"Flat No. 42C, Acharya Zila, Ville Nagar, Saharsa, Rajasthan - 144003, India",442268,Aadhaar Card: XXXX-XXXX-8420,FALSE,NONE,,CLEAN,17
CUST938792,703064372,Shravya Dass,23-02-1995,Chartered Accountant,"Flat No. 20B, Chatterjee Chowk, Ville Nagar, Maheshtala, Andhra Pradesh - 417569, India",5354063,PAN Card: OCVAA2983G,FALSE,NONE,,CLEAN,18
CUST342189,6333926499,Pallavi Soman,4/9/1996,Chartered Accountant,"Flat No. 41D, Mall Ganj, Ville Nagar, Fatehpur, Delhi - 978012, India",7156120,Driving Licence: EI21 20125035743,FALSE,NONE,,CLEAN,2
CUST474216,2176869707,Sai Natt,11/9/1989,Journalist,"Flat No. 32B, Dewan Nagar, Ville Nagar, Ghaziabad, Punjab - 689756, India",547896,Aadhaar Card: XXXX-XXXX-2249,FALSE,NONE,,CLEAN,20
CUST585995,3299165287,Jairaj Mital,17-10-1998,Doctor,"Flat No. 36A, Sule Marg, Ville Nagar, Bongaigaon, Uttarakhand - 242365, India",2324741,Voter ID: MZS6716053,FALSE,NONE,,CLEAN,18
CUST445549,6086421020,Dominic More,20-11-1977,Architect,"Flat No. 9C, Srinivas Marg, Ville Nagar, Ramgarh, Kerala - 732512, India",850996,PAN Card: MEKIT9044S,FALSE,NONE,,CLEAN,10
CUST211669,7079755654,Amrita Tandon,28-04-1969,Stockbroker,"Flat No. 15B, Garg Ganj, Ville Nagar, Tumkur, Haryana - 260702, India",2441278,Aadhaar Card: XXXX-XXXX-9883,FALSE,NONE,,CLEAN,3
CUST397249,5561830373,Devika Guha,25-01-1999,Self-Employed Consultant,"Flat No. 23B, Chandra Ganj, Ville Nagar, Bareilly, Haryana - 501533, India",565474,Driving Licence: NZ99 20258842601,FALSE,NONE,,CLEAN,12
CUST437408,2939856893,Kamala Biswas,19-04-1960,Travel Agent,"Flat No. 25B, Om Circle, Ville Nagar, Unnao, Punjab - 145767, India",697816,Passport: X8935224,FALSE,NONE,,CLEAN,1
CUST321099,6817224080,Chatura Gokhale,21-01-1982,Army Personnel,"Flat No. 17A, Bobal Road, Ville Nagar, Vellore, Karnataka - 275741, India",1270033,Voter ID: KHT9934217,FALSE,NONE,,CLEAN,5
CUST194107,3186775773,Vikas Joshi Mathur,2/11/1960,Logistics Company Owner,"Block 38, Street 151, Dubai, UAE",7200000,Driving Licence: DL-122744671,TRUE,WATCHLISTED,Customs Dept Watchlist - Under-invoicing & smuggling,WATCHLISTED,58
CUST225570,5268823148,Reva Dasgupta,11/11/2002,Financial Advisor,"Flat No. 16C, Dhingra Marg, Ville Nagar, Ajmer, Assam - 962102, India",8001729,Voter ID: HWB6036606,FALSE,NONE,,CLEAN,8
CUST329258,1491989064,Pahal Balay,18-01-1966,Banker,"Flat No. 13D, Chander Nagar, Ville Nagar, Dibrugarh, Madhya Pradesh - 571029, India",1029903,Driving Licence: HW30 20213444689,FALSE,NONE,,CLEAN,10
CUST572298,8967402463,Ira Pai,23-10-1993,Civil Engineer,"Flat No. 3B, Subramaniam Chowk, Ville Nagar, Gandhidham, Odisha - 741780, India",750875,Aadhaar Card: XXXX-XXXX-5934,FALSE,NONE,,CLEAN,5
CUST245967,8091763232,Alexander Bal,1/10/1966,Lawyer,"Flat No. 29D, Prasad Street, Ville Nagar, Tirunelveli, Bihar - 932923, India",7410559,Voter ID: ANS2783889,FALSE,NONE,,CLEAN,8
CUST606390,1992777224,Ridhi Kamdar,19-12-1993,Retired / Pensioner,"Flat No. 12B, Chaudry Marg, Ville Nagar, Patna, Uttar Pradesh - 506224, India",416512,Driving Licence: PI59 20212384460,FALSE,NONE,,CLEAN,8
CUST833859,3737225286,Samuel Sathe,22-02-1989,Retail Trader,"Flat No. 10D, Nair Ganj, Ville Nagar, Amaravati, Uttar Pradesh - 892381, India",511739,Aadhaar Card: XXXX-XXXX-3221,FALSE,NONE,,CLEAN,6
CUST394335,9460624653,Vedhika Shankar,8/2/1987,Film / Media Professional,"Flat No. 50C, Varghese Street, Ville Nagar, Sirsa, Kerala - 698823, India",6926053,Voter ID: BHG5202915,FALSE,NONE,,CLEAN,7
CUST123501,8858401300,Yuvraj Gill,21-09-1970,Farmer,"Flat No. 38C, Warrior Zila, Ville Nagar, Ulhasnagar, Jharkhand - 132019, India",588451,Aadhaar Card: XXXX-XXXX-9955,FALSE,NONE,,CLEAN,14
CUST654844,9393500566,Ekiya Gade,16-08-1991,Chartered Accountant,"Flat No. 3B, Chand Zila, Ville Nagar, Mirzapur, Assam - 487272, India",7025642,Aadhaar Card: XXXX-XXXX-7694,FALSE,NONE,,CLEAN,12
CUST866296,4460925916,Wazir Dada,22-09-1973,Lawyer,"Flat No. 44A, Nadig Nagar, Ville Nagar, Bhilwara, Andhra Pradesh - 114575, India",5223645,Driving Licence: EV10 20214079406,FALSE,NONE,,CLEAN,3
CUST669047,1263380202,Yasser Ibrahim Al-Houthi,10/9/1982,Import-Export Dealer,"Block 5, Street 50, Karachi, Pakistan",4300000,Driving Licence: DL-922146214,TRUE,SANCTIONED,UN/OFAC SDN - Houthi arms procurement,SANCTIONED,96
CUST547494,7978501298,Zilmil Sathe,5/6/1988,Shop Owner,"Flat No. 44D, Golla Road, Ville Nagar, Mysore, Tamil Nadu - 195656, India",498708,Aadhaar Card: XXXX-XXXX-2527,FALSE,NONE,,CLEAN,18
CUST516286,7978449239,Jacob Bumb,19-01-1983,Pharmacist,"Flat No. 9D, Sama Marg, Ville Nagar, Davanagere, Rajasthan - 278887, India",1000534,PAN Card: YPNBL6491K,FALSE,NONE,,CLEAN,8
CUST948330,3695545812,Indrajit Mall,2/5/1979,Architect,"Flat No. 18D, Tella, Ville Nagar, Suryapet, Madhya Pradesh - 456349, India",945853,Aadhaar Card: XXXX-XXXX-6054,FALSE,NONE,,CLEAN,0
CUST289473,1168600456,Barkha Comar,20-01-1992,Chartered Accountant,"Flat No. 49C, Tank Zila, Ville Nagar, Firozabad, Maharashtra - 580921, India",2303697,Voter ID: WOA9278999,FALSE,NONE,,CLEAN,7
CUST366229,9809273177,Dhruv Hans,23-10-1973,Army Personnel,"Flat No. 47A, Divan Circle, Ville Nagar, Malegaon, West Bengal - 568531, India",1350147,Driving Licence: VW66 20100721576,FALSE,NONE,,CLEAN,0
CUST898488,3098258591,Triya Subramanian,11/3/1974,Shop Owner,"Flat No. 25B, Bumb Circle, Ville Nagar, Solapur, Uttarakhand - 280205, India",528756,Voter ID: YFS6760038,FALSE,NONE,,CLEAN,8
CUST857524,3741000234,Megha Pai,14-03-1957,Government Employee,"Flat No. 40D, Mannan Street, Ville Nagar, Vijayawada, Rajasthan - 190898, India",1158589,Aadhaar Card: XXXX-XXXX-3293,FALSE,NONE,,CLEAN,8
CUST830824,7417876118,Avni Parmar,27-08-1996,Nurse / Healthcare Worker,"Flat No. 32D, Chana Ganj, Ville Nagar, Muzaffarpur, Madhya Pradesh - 130369, India",519528,Passport: I9514225,FALSE,NONE,,CLEAN,18
CUST846221,2318701432,Jackson Jha,28-04-2002,Retail Trader,"Flat No. 34D, Suresh, Ville Nagar, Pimpri-Chinchwad, Bihar - 580728, India",198772,Aadhaar Card: XXXX-XXXX-2565,FALSE,NONE,,CLEAN,18
CUST361118,7482668456,Kashvi Rajagopalan,17-09-1961,Shop Owner,"Flat No. 20D, Morar Chowk, Ville Nagar, Agra, Uttar Pradesh - 893365, India",294330,PAN Card: MIZME2074Y,FALSE,NONE,,CLEAN,19
CUST264660,2072269456,Qarin Nadkarni,25-08-1959,Farmer,"Flat No. 33D, Balan Street, Ville Nagar, Bulandshahr, Uttar Pradesh - 261790, India",303156,Passport: K3311438,FALSE,NONE,,CLEAN,9
CUST302127,1391897700,Ishani Prashad,8/1/1992,Restaurant / Hotel Owner,"Flat No. 3D, Grewal Marg, Ville Nagar, Tadipatri, Karnataka - 477880, India",1373390,PAN Card: HVNQD1500H,FALSE,NONE,,CLEAN,16
CUST147976,3443340463,Ucchal Joshi,15-11-1984,Film / Media Professional,"Flat No. 15D, Bera Road, Ville Nagar, Jalgaon, Andhra Pradesh - 875112, India",7372447,Driving Licence: UJ70 20126965877,FALSE,NONE,,CLEAN,1
CUST675512,8130176208,Wriddhish Talwar,10/2/1969,Architect,"Flat No. 43A, Chowdhury Marg, Ville Nagar, Hindupur, Delhi - 202972, India",1175990,PAN Card: SMIDR2639J,FALSE,NONE,,CLEAN,3
CUST601946,4848113486,Kai Chatterjee,5/4/1990,Business Analyst,"Flat No. 9C, Reddy Path, Ville Nagar, Nagpur, Kerala - 506349, India",544224,Voter ID: ATM7961516,FALSE,NONE,,CLEAN,8
CUST406655,6648839495,Zayyan Goda,22-08-1961,Lawyer,"Flat No. 35D, Dhar Zila, Ville Nagar, Machilipatnam, Bihar - 552682, India",8030235,Aadhaar Card: XXXX-XXXX-5148,FALSE,NONE,,CLEAN,10
CUST765678,7143169330,Manbir Kibe,26-02-1982,Jewellery Trader,"Flat No. 35D, Choudhary Nagar, Ville Nagar, Gandhidham, Rajasthan - 550513, India",7049283,PAN Card: MIHOD8951Z,FALSE,NONE,,CLEAN,3
CUST708358,8954944757,Charvi Mody,10/9/1962,Government Employee,"Flat No. 50A, Mishra Zila, Ville Nagar, Gandhinagar, Madhya Pradesh - 507923, India",1060033,Driving Licence: SE93 20153756101,FALSE,NONE,,CLEAN,20
CUST920433,5542800888,Bachittar Dugar,4/1/1966,Import-Export Dealer,"Flat No. 20C, Pingle Circle, Ville Nagar, Bhubaneswar, Delhi - 988765, India",7996949,PAN Card: LAAAJ4569N,FALSE,NONE,,CLEAN,13
CUST324655,1078784207,Rajesh Prakash Yadav,7/1/1979,IAS Officer (Secretary),"Flat No. 18C, Chennai, India",2800000,Driving Licence: DL-528906655,TRUE,PEP,"Domestic PEP - Joint Secretary, Ministry of Finance",PEP,60
CUST689567,1340109383,Vyanjana Sood,13-01-1972,Travel Agent,"Flat No. 17D, Andra Road, Ville Nagar, Kavali, Uttarakhand - 496149, India",663903,Driving Licence: RT46 20186028943,FALSE,NONE,,CLEAN,13
CUST323573,1503409481,Jyoti Bhardwaj,25-06-1985,Real Estate Agent,"Flat No. 34D, Samra Marg, Ville Nagar, Morena, Uttar Pradesh - 818008, India",1026154,Passport: T4528113,FALSE,NONE,,CLEAN,3
CUST346525,2115081579,Inaya Mistry,4/8/1963,Construction Contractor,"Flat No. 2D, Dey Road, Ville Nagar, Vasai-Virar, Karnataka - 383428, India",961664,Passport: S7445414,FALSE,NONE,,CLEAN,9
CUST190277,7141862393,Unnati Sidhu,23-10-1975,Farmer,"Flat No. 36C, Shroff Circle, Ville Nagar, Bokaro, Delhi - 123654, India",273104,Driving Licence: MT29 20157841285,FALSE,NONE,,CLEAN,16
CUST184002,7311441430,Ekavir Varkey,3/10/2000,Travel Agent,"Flat No. 44B, Mallick Ganj, Ville Nagar, Panvel, Andhra Pradesh - 225710, India",694851,Driving Licence: GP89 20122007253,FALSE,NONE,,CLEAN,12
CUST796990,6790400322,Oscar Rau,8/9/1979,Entrepreneur,"Flat No. 9A, Varughese Path, Ville Nagar, Ahmednagar, Maharashtra - 269864, India",5181447,Aadhaar Card: XXXX-XXXX-4060,FALSE,NONE,,CLEAN,19
CUST609092,8295014793,Wyatt Goel,21-10-2003,Software Engineer,"Flat No. 42C, Tella Chowk, Ville Nagar, Kozhikode, Gujarat - 413223, India",1612314,Driving Licence: ZG16 20178736778,FALSE,NONE,,CLEAN,2
CUST119570,5019450317,Christopher Palla,1/3/1970,Chartered Accountant,"Flat No. 18B, Dhillon Nagar, Ville Nagar, Bathinda, Madhya Pradesh - 969993, India",6721838,Driving Licence: LU87 20186015084,FALSE,NONE,,CLEAN,17
CUST589730,3737860098,Vanya Deol,17-07-1973,Farmer,"Flat No. 26B, Ghose Road, Ville Nagar, Davanagere, Delhi - 281361, India",574155,PAN Card: RXHKP6105F,FALSE,NONE,,CLEAN,17
CUST528625,5931838828,Kavya Sankar,2/10/1961,Self-Employed Consultant,"Flat No. 41C, Konda Street, Ville Nagar, Tirunelveli, Tamil Nadu - 445705, India",327401,Aadhaar Card: XXXX-XXXX-7333,FALSE,NONE,,CLEAN,2
CUST780233,7837354873,Hemang Natarajan,17-06-1988,Entrepreneur,"Flat No. 32D, Basu Street, Ville Nagar, Akola, Uttar Pradesh - 941814, India",3787233,Voter ID: TIF6249960,FALSE,NONE,,CLEAN,11
CUST449479,8973622440,Garima Solanki,17-02-2002,Architect,"Flat No. 50C, Sethi Path, Ville Nagar, Korba, Maharashtra - 705615, India",1432378,Passport: U4520626,FALSE,NONE,,CLEAN,4
CUST966431,3809653464,Varsha Tank,23-06-1958,Financial Advisor,"Flat No. 45B, Walia Circle, Ville Nagar, Kanpur, Haryana - 382206, India",3111129,Driving Licence: VL66 20233448109,FALSE,NONE,,CLEAN,20
CUST676051,1964713406,Waida Dey,26-12-1995,Shop Owner,"Flat No. 19B, Chhabra Marg, Ville Nagar, Maheshtala, West Bengal - 174703, India",292109,Passport: T6683095,FALSE,NONE,,CLEAN,0
CUST674555,4591067039,Liam Cheema,1/4/1994,Journalist,"Flat No. 13A, Sarin Path, Ville Nagar, Hubli–Dharwad, Tamil Nadu - 910377, India",371912,Aadhaar Card: XXXX-XXXX-5408,FALSE,NONE,,CLEAN,17
CUST714067,3730833224,Chasmum Peri,18-10-1994,Shop Owner,"Flat No. 43B, Master Circle, Ville Nagar, Imphal, Haryana - 545525, India",387531,PAN Card: PUHGF1328G,FALSE,NONE,,CLEAN,15
CUST964892,5517826208,Deepak Narayan Ojha,11/7/1960,Casino Operator,"Block 18, Street 91, Lagos, Nigeria",14000000,National ID: NID-94666320,TRUE,WATCHLISTED,FIU Watchlist - High-value cash casino transactions,WATCHLISTED,54
CUST975849,4594125641,Kavya Kumar,10/3/1992,Government Employee,"Flat No. 17D, Chad Circle, Ville Nagar, Sagar, Delhi - 196901, India",786050,Voter ID: JJU9775200,FALSE,NONE,,CLEAN,19
CUST653007,974027499,Ekbal Dube,5/2/1983,Travel Agent,"Flat No. 39B, Sharaf Nagar, Ville Nagar, Chandigarh, Odisha - 889327, India",534697,Voter ID: UGL3806547,FALSE,NONE,,CLEAN,3
CUST194002,3580819562,Wridesh Kala,5/7/1971,Shop Owner,"Flat No. 17A, Kumar Marg, Ville Nagar, Sultan Pur Majra, Kerala - 146307, India",522378,PAN Card: MZHJL5312T,FALSE,NONE,,CLEAN,14
CUST413814,8341412096,Ekalinga Keer,27-10-1989,Teacher / Professor,"Flat No. 25C, Pathak Path, Ville Nagar, Mahbubnagar, Andhra Pradesh - 892313, India",445676,PAN Card: URCTI2600N,FALSE,NONE,,CLEAN,0
CUST363615,8365941229,Leena Talwar,11/4/1958,Banker,"Flat No. 8B, Kohli Marg, Ville Nagar, Aligarh, Rajasthan - 326895, India",626516,Voter ID: HPT5747930,FALSE,NONE,,CLEAN,17
CUST725173,3053114958,Odika Karan,6/4/1999,Lawyer,"Flat No. 32A, Bhat Circle, Ville Nagar, Jorhat, Himachal Pradesh - 454861, India",4315517,Aadhaar Card: XXXX-XXXX-1979,FALSE,NONE,,CLEAN,2
CUST824586,6533102627,Alka Sha,27-01-1970,Restaurant / Hotel Owner,"Flat No. 24B, Sampath Road, Ville Nagar, Jhansi, Punjab - 233636, India",656294,Aadhaar Card: XXXX-XXXX-6050,FALSE,NONE,,CLEAN,8
CUST937798,1182528804,Qushi Dhillon,4/2/1956,Architect,"Flat No. 40A, Dugar, Ville Nagar, Proddatur, Assam - 144008, India",1382478,Driving Licence: CQ36 20197076579,FALSE,NONE,,CLEAN,0
CUST611187,1623849740,Oeshi Dayal,18-09-1960,Real Estate Agent,"Flat No. 15C, Loke Road, Ville Nagar, Jalandhar, Andhra Pradesh - 471240, India",1206942,Aadhaar Card: XXXX-XXXX-8540,FALSE,NONE,,CLEAN,1
CUST915811,156068548,Harrison Date,13-08-1989,Film / Media Professional,"Flat No. 28D, Sankar Nagar, Ville Nagar, Srinagar, Karnataka - 644566, India",4031086,Aadhaar Card: XXXX-XXXX-2908,FALSE,NONE,,CLEAN,18
CUST406616,747469164,Harini Dutta,22-08-1979,Lawyer,"Flat No. 8A, Bala Nagar, Ville Nagar, Avadi, Tamil Nadu - 362352, India",6284535,Driving Licence: FS55 20159132919,FALSE,NONE,,CLEAN,0
CUST875278,5274970619,Vedhika Sinha,17-04-1960,Construction Contractor,"Flat No. 10D, Sengupta Nagar, Ville Nagar, Durg, Gujarat - 334402, India",555595,PAN Card: HIZAM4288D,FALSE,NONE,,CLEAN,16
CUST174814,8039556217,Oscar Soman,11/4/1970,Entrepreneur,"Flat No. 13C, Guha Street, Ville Nagar, Erode, Delhi - 417420, India",1521127,Passport: G3312992,FALSE,NONE,,CLEAN,9
CUST712859,7749320382,Pahal Padmanabhan,25-10-1981,Farmer,"Flat No. 26C, Iyer Ganj, Ville Nagar, Mau, Assam - 667297, India",310301,PAN Card: CDSHG2676E,FALSE,NONE,,CLEAN,3
CUST761257,4481201444,Megha Das,23-02-1961,Farmer,"Flat No. 45C, Mammen Street, Ville Nagar, Phagwara, Karnataka - 554429, India",418878,Aadhaar Card: XXXX-XXXX-9540,FALSE,NONE,,CLEAN,14
CUST299055,7032135509,Harita Dugar,15-09-1973,Self-Employed Consultant,"Flat No. 32C, Muni Path, Ville Nagar, Faridabad, Odisha - 124302, India",233541,Aadhaar Card: XXXX-XXXX-7442,FALSE,NONE,,CLEAN,16
CUST703080,9791139953,Qadim Comar,19-10-1996,Financial Advisor,"Flat No. 32D, Ratta Marg, Ville Nagar, Kharagpur, Odisha - 947228, India",4168336,PAN Card: WGHFD8616U,FALSE,NONE,,CLEAN,3
CUST197362,952050825,Vasatika Zachariah,17-12-1967,Teacher / Professor,"Flat No. 8B, Kohli Ganj, Ville Nagar, Hubli–Dharwad, Rajasthan - 226204, India",415658,Voter ID: TJZ7964689,FALSE,NONE,,CLEAN,1
